rate,ct_dst_src_ltm,ct_srv_dst,label
0.002762431,0.015625,0,0
0.007346767,0.046875,0.081967213,0
0.000327873,0.015625,0,0
0.002676182,0,0.016393443,0
0.001791239,0.0625,0.196721311,0
0.005189267,0,0.131147541,0
0.004171824,0.015625,0,0
0.000294038,0,0,0
0.002752293,0,0.032786885,0
0.001827546,0.03125,0.032786885,0
0.00182785,0.03125,0.032786885,0
0.004302397,0,0,0
0.001789297,0.0625,0.196721311,0
0.000824294,0,0.032786885,0
0.004569267,0,0.147540984,0
0.00184636,0.125,0.131147541,0
2.80E-05,0.015625,0.016393443,0
0.001839772,0.09375,0.163934426,0
2.84E-05,0,0.049180328,0
0.002406125,0.0625,0.196721311,0
0.001482423,0.015625,0.196721311,0
0.007166257,0.015625,0.196721311,0
0.001845225,0.03125,0.032786885,0
0.001798561,0.0625,0.196721311,0
0.004223602,0.03125,0.049180328,0
0.007871261,0.015625,0.147540984,0
0.002790698,0,0.016393443,0
0.00198064,0.078125,0.163934426,0
0.002775208,0,0,0
0.00435883,0.015625,0,0
0.001857167,0.078125,0.114754098,0
2.82E-05,0,0.016393443,0
0.002944063,0,0,0
0.001841415,0.125,0.131147541,0
0.004241517,0,0.016393443,0
0.00204064,0.125,0.131147541,0
0.002019111,0.0625,0.196721311,0
0.002795899,0.03125,0.032786885,0
0.007400288,0,0.06557377,0
0.001741701,0.078125,0.163934426,0
0.001800131,0,0.06557377,0
0.012009212,0,0,0
0.00251697,0.078125,0.081967213,0
2.77E-05,0,0.016393443,0
0.001841107,0.078125,0.081967213,0
0.00430162,0.03125,0.016393443,0
2.68E-05,0,0.016393443,0
0.001836701,0.078125,0.114754098,0
0.002838221,0,0.016393443,0
0.004247573,0.03125,0.06557377,0
0.002540416,0.078125,0.114754098,0
0.002719855,0.015625,0.016393443,0
0.001713218,0.09375,0.163934426,0
0.002006631,0.078125,0.081967213,0
0.002754821,0.09375,0.032786885,0
0.000353348,0.015625,0,0
0.001838133,0.078125,0.131147541,0
0.001436192,0.03125,0.081967213,0
0.001839875,0.078125,0.131147541,0
0.003925968,0.03125,0.081967213,0
2.51E-05,0.046875,0,0
0.005535499,0.078125,0.081967213,0
0.004239402,0,0,0
0.001807724,0.09375,0.114754098,0
0.001429866,0.09375,0.163934426,0
0.007184847,0,0.114754098,0
0.002870813,0,0.032786885,0
0.002798507,0,0.016393443,0
0.001830181,0.078125,0.163934426,0
0.004621861,0.03125,0.06557377,0
0.000162975,0.03125,0.081967213,0
0.00181658,0.09375,0.114754098,0
0.001844606,0.125,0.131147541,0
0.004260651,0.015625,0.016393443,0
0.002024545,0.015625,0.081967213,0
2.88E-05,0,0,0
0.004204799,0,0.032786885,0
0.002885268,0.015625,0,0
0.007056451,0.015625,0.114754098,0
0.003033367,0.03125,0.032786885,0
0.001817781,0.09375,0.114754098,0
0.001830587,0.078125,0.163934426,0
0.002046876,0.09375,0.114754098,0
0.002892961,0,0,0
0.005611125,0.015625,0.098360656,0
0.004979734,0.015625,0.081967213,0
0.001987571,0.078125,0.131147541,0
0.001847601,0.078125,0.114754098,0
0.002491694,0.078125,0.131147541,0
0.004539386,0.015625,0.016393443,0
0.00518218,0,0.131147541,0
0.001841107,0.09375,0.163934426,0
0.000222519,0.015625,0,0
0.007759958,0.015625,0.131147541,0
0.004500502,0.078125,0.081967213,0
0.007103321,0.09375,0.114754098,0
0.007747934,0,0.098360656,0
0.005611125,0.015625,0.098360656,0
0.001841004,0.125,0.131147541,0
0.004616289,0,0.131147541,0
0.002509887,0.125,0.131147541,0
0.001836803,0.078125,0.131147541,0
0.002508361,0.09375,0.163934426,0
0.001839055,0.078125,0.131147541,0
0.001836087,0.09375,0.163934426,0
0.002816902,0.015625,0.016393443,0
0.002460667,0.09375,0.114754098,0
0.002492635,0.078125,0.163934426,0
0.006411779,0.078125,0.081967213,0
0.001828154,0.078125,0.163934426,0
0.002020662,0.078125,0.114754098,0
0.001825625,0.09375,0.114754098,0
0.001813187,0.078125,0.114754098,0
0.006306938,0,0.098360656,0
0.002441009,0,0.032786885,0
0.00273224,0,0.049180328,0
0.004371304,0,0,0
0.001705603,0.09375,0.114754098,0
0.001477417,0.03125,0.081967213,0
0.004506056,0.015625,0.114754098,0
0.002803738,0.09375,0.016393443,0
0.002491694,0.078125,0.098360656,0
0.007024907,0.046875,0.278688525,0
0.001836394,0.078125,0.098360656,0
0.00178417,0.078125,0.278688525,0
0.004341164,0.015625,0.016393443,0
0.002477105,0.078125,0.278688525,0
0.001990251,0.078125,0.114754098,0
0.001788036,0.09375,0.114754098,0
2.41E-05,0.03125,0.032786885,0
0.001552795,0.046875,0.098360656,0
0.002033568,0.078125,0.278688525,0
0.001705603,0.09375,0.114754098,0
0.002830189,0.03125,0.032786885,0
0.001820388,0.078125,0.114754098,0
0.004241238,0.03125,0.016393443,0
0.002752293,0,0.016393443,0
2.44E-05,0,0,0
0.001811992,0.078125,0.114754098,0
2.41E-05,0.03125,0.032786885,0
0.002695418,0.03125,0.049180328,0
0.002868069,0.015625,0.032786885,0
0.005463183,0,0.131147541,0
0.002710027,0.015625,0.016393443,0
0.002884615,0.015625,0.016393443,0
0.0018107,0.0625,0.098360656,0
0.004298356,0.03125,0.032786885,0
0.001797288,0.0625,0.098360656,0
0.000293203,0,0,0
0.00700382,0.015625,0.114754098,0
0.001804462,0.0625,0.098360656,0
0.001831502,0.078125,0.098360656,0
0.001809607,0.078125,0.278688525,0
0.001822097,0.078125,0.114754098,0
0.004299444,0.015625,0,0
0.001758312,0.09375,0.114754098,0
0.00250798,0.09375,0.213114754,0
0.00183313,0.09375,0.213114754,0
0.004385965,0.015625,0.016393443,0
0.001830892,0.09375,0.213114754,0
0.00200062,0.078125,0.114754098,0
0.00183844,0.078125,0.098360656,0
0.0017892,0.078125,0.278688525,0
0.001840286,0.078125,0.098360656,0
0.001812788,0.078125,0.278688525,0
0.001823809,0.078125,0.114754098,0
0.001836394,0.09375,0.213114754,0
0.001818883,0.078125,0.114754098,0
0.006763527,0,0.213114754,0
0.00404157,0.046875,0.098360656,0
0.004969375,0.015625,0.049180328,0
0.002418468,0.09375,0.114754098,0
0.001818683,0.078125,0.278688525,0
0.001981524,0.09375,0.114754098,0
0.002994012,0.03125,0.049180328,0
0.007864383,0,0.081967213,0
0.001808516,0.0625,0.098360656,0
0.004079254,0.03125,0.278688525,0
0.002035025,0.078125,0.098360656,0
0.001466276,0.03125,0.213114754,0
0.001697618,0.09375,0.114754098,0
0.001985097,0.09375,0.213114754,0
0.002487187,0.078125,0.114754098,0
0.004981657,0,0.114754098,0
0.001796994,0.078125,0.278688525,0
0.001801605,0.078125,0.114754098,0
0.004240459,0,0.032786885,0
0.002477105,0.078125,0.114754098,0
0.00425319,0,0,0
0.002035492,0.0625,0.098360656,0
0.001806042,0.078125,0.114754098,0
0.001815082,0.078125,0.278688525,0
0.001814483,0.078125,0.114754098,0
0.002462135,0.078125,0.278688525,0
2.88E-05,0,0.016393443,0
0.002788104,0.03125,0,0
0.001823104,0.015625,0.098360656,0
0.001819084,0.09375,0.213114754,0
0.002764977,0.015625,0,0
0.004650474,0,0,0
0.001824817,0.03125,0.06557377,0
0.002780352,0,0.016393443,0
0.004298356,0.046875,0.016393443,0
0.002023657,0.078125,0.278688525,0
0.002737226,0.015625,0,0
1.73E-05,0,0,1
7.74E-05,0,0,1
7.77E-05,0,0,1
0.333333321,0.109375,0.114754098,1
2.30E-05,0.046875,0.049180328,1
7.03E-05,0,0,1
0.100000002,0.109375,0.114754098,1
0.000141436,0,0,1
2.50E-05,0.015625,0.016393443,1
0.100000002,0,0,1
0.100000002,0.109375,0.114754098,1
0.000105216,0,0,1
3.38E-05,0,0,1
2.47E-05,0.046875,0.049180328,1
3.16E-05,0.046875,0.049180328,1
3.88E-05,0,0,1
1.01E-05,0,0,1
2.85E-05,0.046875,0.049180328,1
2.22E-05,0,0,1
4.13E-05,0,0,1
1.58E-05,0,0,1
4.13E-05,0.015625,0,1
2.03E-05,0,0.06557377,1
0.111111107,0.046875,0.049180328,1
6.48E-05,0,0.016393443,1
0.111111107,0.046875,0.049180328,1
2.58E-05,0.046875,0.049180328,1
0.111111107,0.046875,0.049180328,1
3.72E-05,0,0,1
4.87E-05,0.125,0.131147541,1
6.95E-05,0,0,1
0.111111107,0.046875,0.049180328,1
2.92E-05,0.125,0.131147541,1
0.100000002,0,0,1
8.42E-05,0,0.016393443,1
6.61E-05,0,0,1
0.25,0.046875,0.049180328,1
4.03E-05,0.125,0.131147541,1
8.49E-05,0.015625,0.016393443,1
1.17E-07,0.046875,0.049180328,1
3.73E-05,0.09375,0.098360656,1
8.06E-05,0,0,1
1.17E-07,0.046875,0.049180328,1
2.15E-05,0,0,1
7.97E-05,0,0,1
0.100000002,0,0,1
9.11E-05,0,0,1
1.17E-07,0.046875,0.049180328,1
0.000110468,0,0,1
4.00E-05,0,0,1
8.04E-05,0,0,1
0.200000005,0.046875,0.049180328,1
9.07E-05,0.140625,0.147540984,1
0.200000005,0.046875,0.049180328,1
7.52E-05,0,0,1
8.27E-05,0.140625,0.147540984,1
0.200000005,0.046875,0.049180328,1
2.49E-05,0,0,1
3.60E-05,0.015625,0.016393443,1
7.47E-05,0.140625,0.147540984,1
5.22E-05,0,0,1
0.200000005,0.046875,0.049180328,1
9.71E-05,0,0,1
4.50E-06,0,0,1
0.100000002,0,0,1
7.14E-05,0,0,1
5.93E-05,0.015625,0.016393443,1
4.38E-05,0,0,1
0.200000005,0.03125,0.032786885,1
2.62E-05,0,0,1
0.25,0.578125,0.606557377,1
7.82E-05,0,0,1
0.111111107,0.03125,0.032786885,1
3.30E-05,0.078125,0.081967213,1
0.25,0.578125,0.606557377,1
7.42E-05,0,0,1
0.125,0.03125,0.032786885,1
0.25,0.578125,0.606557377,1
2.07E-05,0.0625,0.06557377,1
8.66E-05,0,0,1
0.125,0.03125,0.032786885,1
0.25,0.578125,0.606557377,1
6.71E-05,0,0,1
0.125,0.03125,0.032786885,1
5.02E-05,0,0,1
0.16666666,0,0,1
0.333333321,0.484375,0.491803279,1
0.111111107,0,0,1
7.22E-06,0,0,1
0.100000002,0.484375,0.491803279,1
0.200000005,0,0,1
0.333333321,0.015625,0,1
6.35E-05,0,0,1
8.24E-05,0,0,1
0.200000005,0,0,1
0.000136059,0,0.016393443,1
0.111111107,0,0,1
0.16666666,0,0,1
1.51E-05,0,0,1
0.000105135,0,0,1
6.35E-05,0.515625,0.016393443,1
6.81E-05,0,0,1
2.39E-05,0.015625,0.016393443,1
0.25,0,0.016393443,1
1.33E-05,0,0,1
8.20E-05,0,0,1
7.19E-05,0,0,1
0.000132129,0,0,1
6.56E-05,0,0,1
0.25,0,0,1
0.111111107,0,0,1
7.57E-05,0,0,1
2.39E-05,0,0.016393443,1
0.111111107,0,0,1
0.25,0,0,1
7.74E-05,0.03125,0.032786885,1
0.000118095,0,0,1
5.28E-05,0,0.016393443,1
0.111111107,0,0,1
5.66E-05,0,0,1
0.25,0,0,1
0.000124074,0,0,1
7.35E-05,0,0,1
0.111111107,0,0,1
1.18E-05,0,0,1
3.95E-05,0.140625,0.147540984,1
2.67E-05,0.015625,0,1
4.41E-05,0.15625,0.163934426,1
0.111111107,0.046875,0.032786885,1
2.49E-05,0,0,1
3.55E-05,0.03125,0.032786885,1
0.25,0.046875,0.032786885,1
5.09E-05,0.015625,0.016393443,1
1.32E-05,0,0,1
6.36E-05,0.015625,0.032786885,1
0.25,0.046875,0.032786885,1
6.51E-05,0,0,1
3.55E-05,0.03125,0.032786885,1
2.51E-05,0,0,1
0.111111107,0.046875,0.032786885,1
2.62E-05,0,0.016393443,1
2.71E-05,0,0,1
3.68E-05,0,0,1
0.111111107,0.046875,0.032786885,1
3.86E-05,0.015625,0,1
0.0001516,0.015625,0.016393443,1
0.200000005,0,0,1
3.86E-05,0.015625,0,1
2.51E-05,0.015625,0.016393443,1
6.06E-05,0,0,1
8.16E-05,0,0,1
0.000147415,0,0,1
4.25E-05,0,0,1
5.11E-05,0,0,1
3.20E-05,0.015625,0.016393443,1
0.000110156,0,0,1
2.58E-05,0,0,1
2.67E-05,0,0,1
8.71E-06,0,0,1
4.08E-05,0,0,1
8.13E-05,0,0,1
2.01E-05,0.015625,0.016393443,1
3.91E-05,0.015625,0,1
1.46E-05,0.015625,0.016393443,1
3.67E-05,0,0,1
2.71E-05,0,0,1
2.70E-05,0,0,1
0.125,0.03125,0.032786885,1
3.67E-05,0,0,1
2.09E-05,0.109375,0.114754098,1
7.19E-05,0,0,1
0.125,0.03125,0.032786885,1
0.000148794,0,0,1
3.67E-05,0,0,1
2.09E-05,0.109375,0.114754098,1
4.77E-05,0,0,1
7.24E-05,0,0,1
0.125,0.03125,0.032786885,1
6.59E-05,0,0,1
3.67E-05,0,0,1
8.00E-05,0,0,1
0.125,0.03125,0.032786885,1
0.052631581,0,0,1
2.67E-05,0,0,1
8.51E-05,0,0,1
0.125,0.03125,0.032786885,1
3.31E-05,0,0,1
7.79E-05,0,0,1
0.00010194,0,0,1
0.125,0.03125,0.032786885,1
8.02E-05,0,0,1
7.13E-05,0,0,1
0.052631581,0,0,1
0.100000002,0.03125,0.032786885,1
3.83E-05,0.015625,0,1
7.30E-05,0,0,1
2.52E-05,0,0,1
0.100000002,0.03125,0.032786885,1
5.87E-05,0,0,1
9.27E-05,0,0,1
4.87E-05,0,0,1
6.08E-05,0,0,1
0.100000002,0.03125,0.032786885,1
0.111111107,0,0,1
2.67E-05,0,0,1
3.42E-05,0,0,1
0.111111107,0,0,1
5.04E-05,0,0,1
0.111111107,0.03125,0.032786885,1
0.111111107,0,0,1
0.111111107,0.03125,0.032786885,1
2.54E-05,0,0,1
0.111111107,0,0,1
4.01E-05,0,0,1
0.000127537,0.015625,0,1
0.000170645,0,0,1
3.78E-05,0,0,1
3.52E-05,0,0,1
1.91E-05,0,0,1
6.11E-05,0,0,1
2.15E-05,0,0,1
2.18E-05,0,0,1
9.62E-05,0,0,1
2.85E-05,0.0625,0.06557377,1
2.15E-05,0,0,1
0.000126752,0,0,1
9.29E-05,0,0,1
4.72E-05,0,0,1
6.16E-05,0,0,1
3.03E-05,0.015625,0.016393443,1
8.32E-05,0,0,1
5.68E-05,0,0,1
5.13E-05,0,0,1
0.111111107,0,0,1
5.41E-05,0,0,1
2.39E-05,0,0,1
5.66E-05,0.109375,0.114754098,1
5.01E-05,0,0.016393443,1
6.84E-05,0,0,1
0,0,0,0
0,0,0,0
3.45E-05,0.109375,0.114754098,1
2.46E-05,0.015625,0.016393443,1
2.44E-05,0,0,1
5.26E-05,0,0,0
4.60E-05,0,0,1
6.00E-05,0.046875,0.049180328,0
3.53E-05,0.0625,0.081967213,1
5.30E-05,0.046875,0.049180328,0
7.70E-05,0,0,1
6.06E-05,0.046875,0.049180328,0
0.333333321,0.046875,0.049180328,1
2.09E-05,0.0625,0.06557377,1
4.02E-05,0,0,1
5.22E-05,0.046875,0.049180328,0
4.58E-05,0.0625,0.06557377,0
0.333333321,0.046875,0.049180328,1
3.68E-05,0.0625,0.081967213,1
4.75E-05,0.0625,0.06557377,0
2.53E-05,0,0,1
0.333333321,0.046875,0.049180328,1
2.78E-05,0.046875,0.049180328,1
3.56E-05,0.015625,0.016393443,1
0.333333321,0.046875,0.049180328,1
0.125,0,0,1
2.41E-05,0.0625,0.06557377,1
0.000118854,0,0,1
0.333333321,0.046875,0.049180328,1
2.72E-05,0.015625,0.016393443,1
4.52E-05,0.0625,0.06557377,0
1.72E-05,0.046875,0.049180328,1
3.19E-05,0,0,1
3.46E-05,0,0,1
2.79E-05,0,0,1
0.111111107,0.078125,0.081967213,1
5.11E-05,0.0625,0.06557377,0
2.23E-05,0.046875,0.049180328,1
0.14285714,0,0,1
0.111111107,0.046875,0.049180328,1
4.63E-05,0,0,1
0.111111107,0.078125,0.081967213,1
0.111111107,0.046875,0.049180328,1
2.14E-05,0,0.016393443,1
0.000160067,0,0.016393443,1
0.333333321,0.078125,0.081967213,1
7.14E-05,0,0,1
0.111111107,0.046875,0.049180328,1
4.95E-05,0,0,1
2.59E-05,0.0625,0.06557377,1
0.333333321,0.078125,0.081967213,1
0.111111107,0.046875,0.049180328,1
4.38E-05,0,0,1
6.69E-05,0,0,1
6.53E-05,0.015625,0,1
0.333333321,0.078125,0.081967213,1
2.58E-05,0.03125,0.032786885,1
0.111111107,0.046875,0.049180328,1
6.51E-05,0,0,1
0.111111107,0.046875,0.049180328,1
1.81E-05,0.03125,0.032786885,1
2.13E-05,0.015625,0,1
0.000204612,0,0,1
1.44E-05,0.015625,0.016393443,1
0.111111107,0.0625,0.06557377,1
9.13E-05,0,0,1
2.01E-05,0.03125,0.032786885,1
0.100000002,0.09375,0.098360656,1
6.39E-05,0.125,0.131147541,1
0.111111107,0.0625,0.06557377,1
2.33E-05,0.0625,0.06557377,1
0.100000002,0.09375,0.098360656,1
2.87E-05,0.09375,0.098360656,1
0.111111107,0.0625,0.06557377,1
1.63E-05,0.046875,0.06557377,1
0.111111107,0.0625,0.06557377,1
0.25,0,0,1
2.65E-05,0.015625,0.016393443,1
1.98E-05,0,0,1
0.111111107,0.0625,0.06557377,1
7.33E-05,0,0,1
1.86E-05,0,0,1
3.33E-05,0,0,1
0.111111107,0.0625,0.06557377,1
3.60E-05,0,0,1
3.51E-05,0.203125,0.213114754,1
0.200000005,0.0625,0.06557377,1
8.76E-05,0,0.016393443,1
4.66E-05,0,0,1
2.77E-05,0.203125,0.213114754,1
9.40E-05,0.015625,0,1
0.200000005,0.0625,0.06557377,1
8.66E-05,0,0,1
1.65E-05,0.125,0.131147541,1
6.35E-05,0,0,1
0.200000005,0.0625,0.06557377,1
2.22E-05,0,0,1
0.000108757,0,0,1
1.87E-05,0,0,1
2.44E-05,0,0,1
0.111111107,0.0625,0.06557377,1
7.18E-05,0,0,1
0.111111107,0.0625,0.06557377,1
0.111111107,0.0625,0.06557377,1
0.16666666,0,0,1
6.22E-05,0,0,1
2.46E-05,0.125,0.131147541,1
9.28E-05,0,0,1
0.111111107,0.0625,0.06557377,1
0.25,0,0,1
0.052631581,0,0,1
8.70E-05,0,0,1
0.000137797,0,0,1
0.200000005,0,0,1
7.86E-05,0,0,1
2.73E-05,0.015625,0,1
7.22E-05,0,0,1
7.20E-05,0,0,1
2.71E-05,0.03125,0.032786885,1
0.000156091,0,0,1
2.60E-05,0,0,1
5.73E-05,0,0,1
2.28E-05,0,0,1
0.000146365,0,0,1
6.81E-05,0,0,1
2.09E-05,0.09375,0.081967213,1
5.19E-05,0,0,1
1.89E-05,0.109375,0.114754098,1
0.111111107,0.0625,0.06557377,1
8.14E-05,0,0,1
5.86E-05,0,0,1
2.11E-05,0,0,1
0.000121278,0.046875,0.016393443,1
0.111111107,0.0625,0.06557377,1
5.96E-05,0.125,0.131147541,1
0.14285714,0.0625,0.06557377,1
7.96E-05,0,0,1
0.100000002,0,0,1
5.56E-05,0.03125,0,1
1.92E-05,0,0,1
1.50E-05,0,0,1
4.29E-05,0.09375,0.098360656,1
8.88E-05,0,0,1
0.14285714,0.0625,0.06557377,1
2.02E-05,0.09375,0.098360656,1
3.89E-05,0,0.016393443,1
0.16666666,0.0625,0.06557377,1
0.00013244,0,0,1
2.37E-05,0,0.016393443,1
1.88E-05,0.0625,0.098360656,1
3.99E-05,0.09375,0.098360656,1
7.19E-05,0,0,1
2.87E-05,0.109375,0.114754098,1
3.99E-05,0,0,1
6.01E-05,0,0,1
5.27E-05,0,0,1
5.83E-05,0,0,1
1.16E-05,0.078125,0.06557377,1
2.97E-05,0,0,1
2.48E-05,0,0,1
1.90E-05,0,0,1
6.20E-05,0,0,1
8.84E-05,0.078125,0.081967213,1
1.54E-05,0,0,1
6.75E-05,0,0,1
2.51E-06,0.015625,0,1
2.26E-05,0,0,1
9.24E-05,0,0,1
2.35E-05,0.046875,0.081967213,1
7.82E-05,0,0.016393443,1
0.111111107,0.046875,0.049180328,1
1.26E-05,0,0,1
5.61E-05,0,0,1
2.44E-05,0,0,1
0.111111107,0.046875,0.049180328,1
0.000105762,0,0,1
0.111111107,0.046875,0.049180328,1
6.27E-05,0,0,1
1.28E-05,0,0,1
8.19E-05,0,0,1
0.111111107,0.046875,0.049180328,1
1.84E-05,0.03125,0.032786885,1
3.55E-05,0.015625,0.016393443,1
2.84E-05,0.015625,0,1
0.111111107,0.046875,0.049180328,1
1.52E-05,0,0,1
2.01E-05,0,0,1
7.18E-05,0,0,1
1.90E-05,0.03125,0.081967213,1
2.74E-05,0,0,1
0.111111107,0.046875,0.049180328,1
3.00E-05,0,0.016393443,1
0.333333321,0,0,1
1.07E-05,0.015625,0.016393443,1
0.111111107,0.046875,0.049180328,1
2.47E-05,0,0,1
1.18E-05,0.03125,0.049180328,1
2.63E-05,0,0,1
1.28E-05,0.015625,0,1
2.28E-05,0.015625,0,1
4.32E-05,0.046875,0,1
2.02E-05,0,0,1
5.02E-05,0,0,1
0.14285714,0,0,1
1.31E-05,0.03125,0.06557377,1
0.125,0.125,0.131147541,1
0.333333321,0,0,1
1.31E-05,0.03125,0.06557377,1
0.125,0.125,0.131147541,1
5.63E-05,0.015625,0.016393443,1
4.37E-05,0.0625,0,1
3.36E-05,0,0,1
0.333333321,0.046875,0.049180328,1
3.98E-05,0,0,1
0.111111107,0.046875,0.049180328,1
6.06E-05,0.015625,0,1
1.66E-05,0.046875,0.049180328,1
0.14285714,0.046875,0.049180328,1
0.111111107,0.046875,0.049180328,1
0.125,0.015625,0,1
3.35E-05,0,0.016393443,1
8.44E-05,0.0625,0.06557377,1
0.111111107,0.046875,0.049180328,1
6.84E-05,0,0,1
2.71E-06,0.046875,0.049180328,1
1.75E-05,0.015625,0.06557377,1
0.111111107,0.046875,0.049180328,1
5.52E-05,0.09375,0.098360656,1
1.84E-05,0.03125,0.032786885,1
0.111111107,0.03125,0.032786885,1
6.09E-05,0,0,1
5.79E-05,0.046875,0.049180328,1
1.76E-05,0.03125,0.049180328,1
2.47E-05,0,0,1
0.111111107,0.03125,0.032786885,1
2.51E-06,0.015625,0,1
1.66E-05,0.015625,0,1
0.100000002,0,0,1
2.07E-05,0,0,1
7.07E-05,0,0,1
0.100000002,0,0,1
0.111111107,0.03125,0.032786885,1
2.04E-05,0.03125,0.06557377,1
4.06E-05,0,0,1
0.111111107,0.03125,0.032786885,1
9.25E-05,0,0,1
1.40E-06,0.015625,0.016393443,1
4.14E-05,0,0,1
0.111111107,0,0.06557377,1
8.40E-05,0,0,1
2.32E-05,0.03125,0.06557377,1
3.01E-05,0.015625,0.016393443,1
7.06E-05,0,0,1
3.81E-05,0.046875,0.049180328,1
0.111111107,0.03125,0.032786885,1
7.34E-05,0,0,1
8.88E-06,0.015625,0.016393443,1
4.43E-05,0,0,1
0.111111107,0.03125,0.032786885,1
2.69E-05,0,0,1
0.125,0,0,1
5.51E-05,0.078125,0.081967213,1
0.111111107,0.03125,0.032786885,1
7.19E-05,0,0,1
1.15E-05,0,0,1
1.70E-05,0,0,1
5.92E-06,0.015625,0,1
0.111111107,0.03125,0.032786885,1
6.26E-05,0,0,1
1.70E-05,0,0,1
3.90E-05,0,0,1
0.111111107,0.09375,0.098360656,1
1.29E-05,0,0,1
3.09E-05,0,0,1
5.13E-06,0.015625,0,1
0.111111107,0.09375,0.098360656,1
0.333333321,0,0,1
1.93E-05,0.0625,0.06557377,1
4.61E-05,0,0.016393443,1
0.0625,0.09375,0.098360656,1
1.37E-05,0,0,1
4.57E-05,0,0,1
8.76E-05,0,0,1
0.0625,0.09375,0.098360656,1
1.37E-05,0.046875,0.049180328,1
1.55E-05,0,0,1
0.045454545,0,0,1
0.0625,0.09375,0.098360656,1
1.45E-05,0,0,1
0.000201174,0,0,1
5.53E-05,0.0625,0.06557377,1
1.65E-05,0.03125,0.032786885,1
6.20E-05,0,0,1
0.000148967,0,0,1
0.16666666,0,0,1
9.10E-06,0,0,1
0.000127585,0,0,1
0.09090909,0,0,1
1.35E-05,0.015625,0.016393443,1
0.111111107,0.078125,0.081967213,1
0.000122882,0,0,1
0.000103618,0,0,1
3.66E-05,0,0,1
0.00021599,0,0.016393443,1
2.55E-05,0,0,1
1.97E-05,0.015625,0.016393443,1
5.65E-05,0,0.016393443,1
6.85E-05,0,0,1
4.45E-05,0,0,1
7.61E-05,0,0,1
4.34E-06,0,0,1
0.000167309,0,0.016393443,1
0.100000002,0.078125,0.081967213,1
1.14E-05,0.03125,0.016393443,1
0.111111107,0.09375,0.098360656,1
5.44E-05,0,0,1
7.24E-05,0,0,1
1.76E-05,0,0,1
0.111111107,0.09375,0.098360656,1
0.333333321,0.328125,0.344262295,1
0.000280112,0.015625,0.016393443,1
6.60E-06,0,0,1
0.111111107,0.09375,0.098360656,1
8.40E-05,0,0,1
5.87E-05,0,0,1
4.01E-05,0,0,1
0.111111107,0.09375,0.098360656,1
6.35E-07,0,0,1
0.00022614,0,0,1
0.111111107,0.1875,0.196721311,1
0.111111107,0.09375,0.098360656,1
6.35E-07,0,0,1
0.000116131,0,0,1
0.000126416,0,0,1
0.100000002,0.09375,0.098360656,1
6.35E-07,0,0,1
7.54E-05,0,0.016393443,1
6.96E-05,0,0,1
0.5,0.21875,0.229508197,1
0.100000002,0.09375,0.098360656,1
6.35E-07,0,0,1
7.70E-05,0,0,1
4.29E-05,0,0,1
0.100000002,0.09375,0.098360656,1
1.02E-05,0.015625,0.016393443,1
0.111111107,0.296875,0.295081967,1
7.88E-05,0,0,1
4.65E-05,0,0,1
0.125,0.09375,0.098360656,1
1.26E-05,0,0,1
0.25,0.21875,0.229508197,1
0.111111107,0,0.016393443,1
9.31E-05,0,0,1
2.51E-05,0.03125,0.032786885,1
9.13E-06,0,0,1
6.04E-05,0,0,1
0.000179622,0,0,1
2.93E-05,0,0,1
1.31E-05,0,0.016393443,1
3.16E-05,0.015625,0,1
0.000168474,0,0.016393443,1
1,0,0,1
2.12E-05,0.015625,0,1
0.111111107,0,0,1
1.19E-05,0,0,1
0.000128442,0,0.016393443,1
7.32E-05,0,0,1
1.02E-05,0.03125,0,1
0.000163651,0,0,1
0.000117843,0,0,1
1.02E-05,0.03125,0,1
0.125,0.09375,0.098360656,1
0.125,0,0,1
1.49E-05,0.015625,0.016393443,1
3.86E-05,0.015625,0,1
0.125,0.09375,0.098360656,1
6.79E-05,0,0,1
0.200000005,0,0,1
3.38E-05,0.015625,0,1
7.07E-05,0,0,1
0.000138202,0,0,1
9.46E-06,0,0,1
0.333333321,0.328125,0.344262295,1
7.31E-05,0,0,1
4.41E-05,0,0,1
9.62E-06,0.015625,0,1
6.46E-06,0,0,1
4.28E-05,0,0,1
6.34E-05,0,0,1
3.55E-05,0.015625,0,1
0.100000002,0.1875,0.196721311,1
0.000164468,0,0,1
2.43E-05,0.015625,0.016393443,1
6.77E-05,0,0,1
3.02E-05,0,0,1
0.000178693,0,0,1
2.10E-05,0,0.016393443,1
3.61E-05,0.015625,0,1
8.35E-05,0.015625,0.016393443,1
1.58E-05,0,0,1
0.16666666,0,0,1
4.52E-05,0.109375,0.114754098,1
6.61E-05,0.015625,0.016393443,1
0.14285714,0,0,1
1.65E-05,0.015625,0,1
8.08E-06,0.015625,0.016393443,1
0.25,0.078125,0.081967213,1
6.25E-05,0,0,1
5.09E-05,0.015625,0.016393443,1
0.100000002,0.078125,0.081967213,1
7.94E-05,0,0,1
2.46E-05,0.015625,0,1
1.00E-05,0,0,1
0.000110142,0,0,1
0.111111107,0.296875,0.295081967,1
5.69E-05,0,0.016393443,1
3.33E-05,0.0625,0.06557377,1
6.11E-05,0,0.016393443,1
9.50E-05,0,0,1
0.25,0.296875,0.295081967,1
3.96E-05,0.0625,0.06557377,1
8.79E-06,0,0.032786885,1
7.79E-05,0,0,1
